movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,main_genre,tone,theme,plot_structure,historical_period,movie_type,inference_confidence
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,120912,608,2.959016393442623,61,2002,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),"['Action', 'Comedy', 'Sci-Fi']",140000000,Vuelven de negro,False,El agente J es enviado para encontrar al agente K y devolverle la memoria tras la reaparición de un caso del pasado de K.,445135288,84,6.383,10406,6.559,2002-07-03,en,Men in Black II,/zX1Hi0j7Yn4jv2eDHyIMlHP8lDb.jpg,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,United States of America,English,Columbia Pictures|Amblin Entertainment|Parkes+MacDonald Production,PG-13,Greg Gardiner,Danny Elfman,Richard Pearson,new york city|space marine|saving the world|flying saucer|undercover|secret identity|superhero|deportation|illegal immigration|new identity|firearm|light|based on comic|alien|buddy cop|fictional government agency,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIBs untarnished mission statement: protecting the earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. And now it's a race against the clock as Jay must convince Kay-who not only has absolutely no memory of his time spent with the Men In Black, but is also the only living person left with the expertise to save the galaxy-to reunite with the MIB before the earth submits to ultimate destruction.",4 wins & 16 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",6.2,"427,174",49.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tommy Lee Jones,Will Smith,Rip Torn,Kay,Jay,Zed,Lara Flynn Boyle,Johnny Knoxville,Rosario Dawson,Tony Shalhoub,Patrick Warburton,Serleena,Scrad / Charlie,Laura Vasquez,Jeebs,Agent Tee,Barry Sonnenfeld,Laurie MacDonald,Barry Fanaro,Action,SuspensefulTone,Identity,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
5464,Road to Perdition (2002),Crime|Drama,257044,4147,3.520408163265306,49,2002,Road to Perdition,"['Crime', 'Drama']",80000000,Todo padre es un héroe para su hijo,False,"En los oscuros años de la Gran Depresión, Michael Sullivan es un asesino a sueldo que profesa una lealtad inquebrantable a su jefe, el señor Rooney, y, al mismo tiempo, un buen padre de familia. Son tiempos duros en Rock Island, donde domina la mafia irlandesa, la Ley Seca sigue vigente y los gánsteres, especialmente Al Capone en Chicago, están en la cima del poder. Pero un día, inesperadamente, el hijo de doce años de este asesino a sueldo, Michael Jr., decide seguir a su padre para ver en qué consiste exactamente su trabajo.",181001478,117,7.344,3867,3.6209,2002-07-12,en,Road to Perdition,/vnYLI3BFyaHX6XHSbE6mlcK4vbR.jpg,/nkP4Bc3CR8nYBvzS0O1fmiteJvv.jpg,United States of America,English,DreamWorks Pictures|20th Century Fox|The Zanuck Company,R,Conrad L. Hall,Thomas Newman,Jill Bilcock,hotel|farm|hitman|illinois|great depression|road trip|based on comic|revenge|organized crime|mafia|bank robbery|based on graphic novel|homework|learning to drive|spoiled son|scarred face|liberty half dollar|lake michigan|1930s|cautionary|ambivalent|callous,"1931. Mike Sullivan and Connor Rooney are two henchmen of elderly downstate IL-based Irish-American mobster John Rooney, Connor's father. In many respects, John treats Mike more as his son, who he raised as his own after Mike was orphaned, than the volatile Connor, who nonetheless sees himself as the heir apparent to the family business. One evening, Mike's eldest son, twelve year old Michael Sullivan Jr., who has no idea what his father does for a living, witnesses Connor and his father gun down an associate and his men, the situation gone wrong initiated from an action by Connor. Caught witnessing the incident, Michael is sworn to secrecy about what he saw. Regardless, Connor, not wanting any loose ends, makes an attempt to kill Mike, his wife and their two sons. Mike and the surviving members of his family know that they need to go on the run as Connor, who has gone into hiding, will be protected through mob loyalty, especially by John, who cannot turn on his own flesh and blood. Still, Mike has to figure out a way for retribution for what Connor did, while still protecting him and his family, not only from Connor, but from John and his fellow associates. Through it all, Mike wants those in his family that had no say in what he chose as a living, to have some redemption for their eternal souls.",Won 1 Oscar. 23 wins & 82 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",7.6,"296,515",72.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tom Hanks,Paul Newman,Jude Law,Michael Sullivan,John Rooney,Harlen Maguire,Tyler Hoechlin,Daniel Craig,Stanley Tucci,Jennifer Jason Leigh,Liam Aiken,"Michael Sullivan, Jr.",Connor Rooney,Frank Nitti,Annie Sullivan,Peter Sullivan,Sam Mendes,Sam Mendes,David Self,Crime,DarkTone,Revenge|Family,LinearNarrative,Contemporary,FeatureFilm,0.7333333333333334
5481,Austin Powers in Goldmember (2002),Comedy,295178,818,2.8461538461538463,65,2002,Austin Powers in Goldmember,['Comedy'],63000000,Una nueva aventura del inefable agente secreto creado e interpretado por Mike Myers,False,"El agente Austin Powers se enfrenta de nuevo al doctor Maligno y a su cómplice, Mini-Yo; que tras escapar de una cárcel de máxima seguridad obliga a Austin Powers a ponerse de nuevo en acción. Miembro de Oro es un misterioso personaje que ayuda al doctor Maligno a idear el plan para dominar el mundo. El malvado viajará en el tiempo y secuestrará al padre del protagonista.... Otro gran éxito de taquilla de las aventuras del singular espía funky protagonizado por el famoso cómico Mike Myers.",296938801,95,6.007,3324,4.5629,2002-07-26,en,Austin Powers in Goldmember,/72bSmfG2V95oQfM7C2gmtQeMwrq.jpg,/kuPpElzfYnzsCye0hF8EbJSrvwo.jpg,United States of America,English|日本語|Deutsch|Français,Eric's Boy|New Line Cinema|Team Todd|Gratitude International|Moving Pictures,PG-13,Peter Deming,George S. Clinton,Jon Poll,gold|helicopter|sibling relationship|saving the world|submarine|asteroid|undercover|submachine gun|clone|spy|journey in the past|car journey|nightclub|laser|sumo ringer|family history|time travel|conciliation|clowning|overweight man|belgium|parody|james bond spoof|duringcreditsstinger,"He's found his mojo, baby, and now Austin Powers is back again in this shagadelic comedy-adventure. The ""sshhh!"" hits the fan when Dr. Evil and Mini-Me escape from prison. Joining forces with the superfreaky Goldmember, they kidnap Austin's father, master spy Nigel Powers, in a dastardly time-travel scheme to take over the world. Before you can say ""Shake Your Booty"", Austin cruises to 1975 and teams up with sexy Foxxy Cleopatra to stop Dr. Evil and Goldmember from their mischievous mayhem.",5 wins & 23 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",6.3,"232,282",62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Myers,Beyoncé,Seth Green,Austin Powers / Dr. Evil / Goldmember / Fat Bastard,Foxxy Cleopatra,Scott Evil,Michael York,Robert Wagner,Mindy Sterling,Verne Troyer,Michael Caine,Basil Exposition,Number Two,Frau Farbissina,Mini-Me,Nigel Powers,Jay Roach,Eric McLeod,Michael McCullers,Comedy,ComedyTone|RomanticTone,Family|Identity|Power,LinearNarrative,Contemporary,FeatureFilm,0.7333333333333334
5502,Signs (2002),Horror|Sci-Fi|Thriller,286106,2675,3.1666666666666665,63,2002,Signs,"['Horror', 'Sci-Fi', 'Thriller']",72000000,No es como nos lo dijeron.,False,"Graham Hess es un pastor protestante que vive con sus dos hijos y con su hermano, Merrill, una antigua estrella del béisbol que trabaja en una gasolinera. Tras la muerte de su esposa en un accidente de tráfico, Graham pierde la fe y, en consecuencia, abandona a sus feligreses. Una mañana, al despertarse, se encuentra con que sus hijos han hecho un descubrimiento escalofriante en los campos de maíz que rodean su granja.",408200000,106,6.702,6059,4.8122,2002-08-02,en,Signs,/r4q93grfe8xO28bY6MFMOZdffoo.jpg,/rsPjEr7o02mo8ex6wD2PbRwasUe.jpg,United States of America,English|Português,Touchstone Pictures|Blinding Edge Pictures|The Kennedy/Marshall Company,PG-13,Tak Fujimoto,James Newton Howard,Barbara Tulliver,farm|faith|symbolism|miracle|family relationships|alien|grief|rural area|alien invasion|crop circle|alien attack|death of wife|loss of faith|alien encounter|anxious|suspenseful|foreboding,"Preacher Graham Hess loses his faith in God after his wife dies in a brutal car accident. He lives with his children and brother in a farmhouse. Crop circles start to appear in their cornfields; Graham dismisses them as mischief by miscreants. After hearing strange noises and watching news coverage on crop circles appearing all over the world, the family grows suspicious of alien activities. Now they must stick together as a family and believe, to survive and escape the ordeal.",3 wins & 34 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",6.8,"409,811",59.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Mel Gibson,Joaquin Phoenix,Rory Culkin,Graham Hess,Merrill Hess,Morgan Hess,Abigail Breslin,Cherry Jones,M. Night Shyamalan,Patricia Kalember,Ted Sutton,Bo Hess,Officer Paski,Ray Reddy,Colleen Hess,SFC Cunningham,M. Night Shyamalan,Sam Mercer,,Horror,DramaticTone|SuspensefulTone,Identity|Family|Love,NonLinearNarrative,Contemporary,FeatureFilm,0.7333333333333334
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429,129,4.155172413793103,87,2001,Spirited Away (Sen to Chihiro no kamikakushi),"['Adventure', 'Animation', 'Fantasy']",19000000,El túnel llevó a Chihiro a una ciudad misteriosa...,False,"Durante el traslado de su familia a los suburbios, una niña de 10 años de edad deambula por un mundo gobernado por dioses, brujas y espíritus, y donde los humanos se convierten en bestias.",274925095,122,8.533,17832,20.9547,2001-07-20,ja,千と千尋の神隠し,/laXrmaTRuroArSPfsGlvTbeWxVA.jpg,/ukfI9QkU1aIhOhKXYWE9n3z1mFR.jpg,Japan,日本語,Studio Ghibli|Tokuma Shoten|Nippon Television Network Corporation|Mitsubishi|dentsu|TFC,PG,Atsushi Okui,Joe Hisaishi,Takeshi Seyama,witch|parent child relationship|darkness|bath house|magic|spirit|parallel world|amusement park|youkai|japanese mythology|anime,"Chihiro and her parents are moving to a small Japanese town in the countryside, much to Chihiro's dismay. On the way to their new home, Chihiro's father makes a wrong turn and drives down a lonely one-lane road which dead-ends in front of a tunnel. Her parents decide to stop the car and explore the area. They go through the tunnel and find an abandoned amusement park on the other side, with its own little town. When her parents see a restaurant with great-smelling food but no staff, they decide to eat and pay later. However, Chihiro refuses to eat and decides to explore the theme park a bit more. She meets a boy named Haku who tells her that Chihiro and her parents are in danger, and they must leave immediately. She runs to the restaurant and finds that her parents have turned into pigs. In addition, the theme park turns out to be a town inhabited by demons, spirits, and evil gods. At the center of the town is a bathhouse where these creatures go to relax. The owner of the bathhouse is the evil witch Yubaba, who is intent on keeping all trespassers as captive workers, including Chihiro. Chihiro must rely on Haku to save her parents in hopes of returning to their world.",Won 1 Oscar. 58 wins & 31 nominations total,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",8.6,"947,680",96.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rumi Hiiragi,Miyu Irino,Mari Natsuki,Chihiro (voice),Haku (voice),Yubaba / Zeniba (voice),Takashi Naito,Yasuko Sawaguchi,Tatsuya Gashûin,Ryunosuke Kamiki,Yumi Tamai,Father (voice),Mother (voice),Aogaeru (voice),Boh (voice),Rin (voice),Hayao Miyazaki,Toshio Suzuki,,Adventure,DarkTone|RomanticTone,Love,LinearNarrative,Contemporary,FeatureFilm,0.6666666666666666
5669,Bowling for Columbine (2002),Documentary,310793,1430,3.775862068965517,58,2002,Bowling for Columbine,['Documentary'],4000000,¿Están locos por las armas o simplemente están locos?,False,"Famoso documental que aborda la cuestión de la violencia en América. ¿Por qué 11.000 personas mueren cada año en Estados Unidos víctimas de las armas de fuego? Los ""bustos parlantes"" vociferan desde la pantalla de TV echándole la culpa ya a Satán ya a los videojuegos. Pero, ¿en qué se diferencia Estados Unidos de otros países? ¿Por qué Estados Unidos se ha convertido en responsable y víctima de tanta violencia? ""Bowling for Columbine"" no es una película sobre el control de la venta de armas, es una película sobre el miedo de 280 millones de norteamericanos que se sienten más seguros sabiendo que la tenencia de armas es un derecho consagrado por la Constitución.",35564473,120,7.519,1638,4.0023,2002-10-09,en,Bowling for Columbine,/2ZIvlZm9PDXJowWLObwXyWqryYt.jpg,/70uUnpfe7en9x011UjpZoub101l.jpg,Canada|Germany|United States of America,English,Vif Babelsberger Filmproduktion|Alliance Atlantis|Dog Eat Dog Films|Salter Street Films|United Artists,R,,Jeff Gibbs,Kurt Engfehr,canada|gun|homicide|mass murder|oklahoma city bombing|american culture|gun violence|shocking|satirical|mass shooting|witty|amused|commanding|empathetic|forceful|inflammatory,"The United States of America is notorious for its astronomical number of people killed by firearms for a developed nation without a civil war. With his signature sense of angry humor, activist filmmaker Michael Moore sets out to explore the roots of this bloodshed. In doing so, he learns that the conventional answers of easy availability of guns, violent national history, violent entertainment and even poverty are inadequate to explain this violence when other cultures share those same factors without the equivalent carnage. In order to arrive at a possible explanation, Michael Moore takes on a deeper examination of America's culture of fear, bigotry and violence in a nation with widespread gun ownership. Furthermore, he seeks to investigate and confront the powerful elite political and corporate interests fanning this culture for their own unscrupulous gain.",Won 1 Oscar. 39 wins & 13 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",8.0,"151,563",72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Michael Moore,George H. W. Bush,George W. Bush,Self,Self,Self,Charlton Heston,Jacobo Árbenz,Mike Bradley,Dick Clark,Arthur A. Busch,Self - NRA President,Self - President of Guatemala,"Self - Mayor of Sarnia, Ontario, Canada",Self,"Self - County Prosecutor: Flint, Michigan",Michael Moore,Michael Donovan,Michael Moore,Documentary,ComedyTone,Family|Power,EpisodicNarrative,Contemporary,Documentary,0.7333333333333334
5679,"Ring, The (2002)",Horror|Mystery|Thriller,298130,565,3.202127659574468,47,2002,"Ring, The","['Horror', 'Mystery', 'Thriller']",48000000,"Antes de morir, verás.",False,"Rachel Keller es una periodista de investigación que no da mucho crédito a lo que considera una especie de leyenda urbana: al parecer, circula por ahí una cinta de vídeo con imágenes aterradoras, que va acompañada de una llamada telefónica en la que se predice, con una semana de antelación, la muerte de quien las ha visto. Sin embargo, cuando cuatro adolescentes encuentran la muerte exactamente una semana después de ver el vídeo, la curiosidad se apodera de ella y no parará hasta encontrar la cinta y verla.",249348933,105,6.694,6502,6.2417,2002-10-18,en,The Ring,/4TPPSB8OAtgYo9EdFzr7tsTsLDB.jpg,/6tuNQ16hC4Qp7wjTweKzUnnLBkI.jpg,United States of America,English,DreamWorks Pictures|BenderSpink|Parkes+MacDonald Production,PG-13,Bojan Bazelli,Hans Zimmer,Craig Wood,journalist|island|drowning|investigation|supernatural|horse|telephone|paranormal|remake|urban legend|curse|cabin in the woods|ghost|well|videotape|mysterious death|terrifying|intense,"Rachel Keller is a journalist investigating a videotape that may have killed four teenagers (including her niece). There is an urban legend about this tape: the viewer will die seven days after watching it. If the legend is correct, Rachel will have to run against time to save her son's and her own life.",14 wins & 12 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",7.1,"398,212",57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Naomi Watts,Martin Henderson,David Dorfman,Rachel Keller,Noah Clay,Aidan Keller,Brian Cox,Jane Alexander,Lindsay Frost,Amber Tamblyn,Rachael Bella,Richard Morgan,Dr. Grasnik,Ruth Embry,Katie Embry,Rebecca Kotler,Gore Verbinski,Laurie MacDonald,Ehren Kruger,Horror,SuspensefulTone,,LinearNarrative,Contemporary,FeatureFilm,0.5666666666666667
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,295297,672,3.5980392156862746,102,2002,Harry Potter and the Chamber of Secrets,"['Adventure', 'Fantasy']",100000000,¡Algo maligno ha vuelto a Hogwarts!,False,"Harry regresa a su segundo año a Hogwarts, pero descubre que cosas malas ocurren debido a que un sitio llamado la Cámara de los Secretos ha sido abierto por el heredero de Slytherin y hará que los hijos de muggles, los impuros, aparezcan petrificados misteriosamente por un animal monstruoso.",876688482,150,7.705,23151,19.228,2002-11-13,en,Harry Potter and the Chamber of Secrets,/3nvGqfZE3yrsqehpF107byUdUSq.jpg,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,United Kingdom|United States of America|Germany,English,Warner Bros. Pictures|Heyday Films|1492 Pictures|MIRACLE Productions,PG,Roger Pratt,John Williams,Peter Honess,witch|flying car|elves|magic|sword|diary|child hero|school of witchcraft|giant spider|black magic|giant snake|ghost|child driving car|wizard|aftercreditsstinger|christmas|based on young adult novel|teen fantasy,"Forced to spend his summer holidays with his muggle relations, Harry Potter (Daniel Radcliffe) gets a real shock when he gets a surprise visitor: Dobby (Toby Jones) the house-elf, who warns Harry against returning to Hogwarts, for terrible things are going to happen. Harry decides to ignore Dobby's warning and continues with his pre-arranged schedule. But at Hogwarts, strange and terrible things are indeed happening. Harry is suddenly hearing mysterious voices from inside the walls, muggle-born students are being attacked, and a message scrawled on the wall in blood puts everyone on his or her guard, ""The Chamber Of Secrets Has Been Opened. Enemies Of The Heir, Beware"".",Won 1 BAFTA Award14 wins & 50 nominations total,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",7.5,"753,952",63.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Daniel Radcliffe,Rupert Grint,Emma Watson,Harry Potter,Ron Weasley,Hermione Granger,Kenneth Branagh,Toby Jones,Robbie Coltrane,Richard Harris,Alan Rickman,Gilderoy Lockhart,Dobby (voice),Rubeus Hagrid,Albus Dumbledore,Severus Snape,Chris Columbus,David Heyman,Steve Kloves,Adventure,DramaticTone,,LinearNarrative,Contemporary,FeatureFilm,0.5666666666666667
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121,4.0212765957446805,188,2002,"Lord of the Rings: The Two Towers, The","['Adventure', 'Fantasy']",79000000,"El viaje continúa,",False,"La Compañía del Anillo se ha disuelto. El portador del anillo Frodo y su fiel amigo Sam se dirigen hacia Mordor para destruir el Anillo Único y acabar con el poder de Sauron. Mientras, y tras la dura batalla contra los orcos donde cayó Boromir, el hombre Aragorn, el elfo Legolas y el enano Gimli intentan rescatar a los medianos Merry y Pipin, secuestrados por los ogros de Mordor. Por su parte, Saurón y el traidor Sarumán continúan con sus planes en Mordor, en espera de la guerra contra las razas libres de la Tierra Media.",926287400,180,8.412,23284,20.6927,2002-12-18,en,The Lord of the Rings: The Two Towers,/z632eZtXaw76ZE5mMMGOBXCpm1T.jpg,/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,New Zealand|United States of America,English,New Line Cinema|WingNut Films|The Saul Zaentz Company,PG-13,Andrew Lesnie,Howard Shore,Michael Horton,mission|army|based on novel or book|elves|dwarf|magic|obsession|bravery|castle|reincarnation|sequel|battle|brutality|guide|split personality|marsh|fantasy world|wizard|journey|ring|live action and animation|hero's journey|high fantasy|wraith|sword and sorcery|trekking|evil spell|good versus evil|trees|winged creatures,"The continuing quest of Frodo and the Fellowship to destroy the One Ring. Frodo and Sam discover they are being followed by the mysterious Gollum. Aragorn, the Elf archer Legolas, and Gimli the Dwarf encounter the besieged Rohan kingdom, whose once great King Theoden has fallen under Saruman's deadly spell.",Won 2 Oscars. 132 wins & 139 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",8.8,"1,924,755",87.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Elijah Wood,Ian McKellen,Viggo Mortensen,Frodo,Gandalf,Aragorn,Sean Astin,Andy Serkis,John Rhys-Davies,Orlando Bloom,Bernard Hill,Sam,Gollum,Gimli / Treebeard (voice),Legolas,Théoden,Peter Jackson,Peter Jackson,Stephen Sinclair,Adventure,DarkTone,Family,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
5956,Gangs of New York (2002),Crime|Drama,217505,3131,3.518181818181818,55,2002,Gangs of New York,"['Crime', 'Drama']",100000000,América se forjó en las calles,False,"New York City, 1863. Antes de la ciudad que conocemos hoy, llena de riqueza, poder y sueños infinitos, New York era un lugar diferente, una ciudad naciente donde el deseo por una vida mejor enfurecía a su gente y generaba violencia en las calles. Mientras la superviviencia del país se debatía en la Guerra Civil, un vasto y peligroso grupo de personas crecía en el bajo mundo. Pero en la joven y naciente ciudad, llegaba el momento de luchar contra los despiadados, contra la intolerancia y el miedo. Había llegado el momento del extraordinario valor de aquellos que impulsaron al borde de la lucha la libertad de futuras generaciones.",193772504,167,7.315,7014,6.2604,2002-12-14,en,Gangs of New York,/7kZLazXbITYkvDVSXMGS8AWaNvq.jpg,/ykqSwE2vUrcocu4w9e99bxLBrXd.jpg,United States of America|Italy,English|Gaeilge|Latin|普通话,Miramax|Touchstone Pictures|Initial Entertainment Group|Alberto Grimaldi Productions,R,Michael Ballhaus,Howard Shore,Thelma Schoonmaker,rescue|immigrant|ship|fire|army|pickpocket|pig|gangster|irish-american|gang war|gang of thieves|butcher|gang|19th century|grim|1860s|american history|new york city history,"In the god-forsaken district of early-1860s Lower Manhattan known as the Five Points, the vicious Nativist, Bill ""The Butcher"" Cutting, is the supreme overlord of an area riddled with crime, prostitution, theft and murder, as the American Civil War still rages on. Sixteen whole years after the brutal murder of his father from Bill's blood-stained hands, an orphaned Irish-American, Amsterdam Vallon, returns to this melting pot of corruption to avenge his untimely death; however, a lot has changed since then. Who can remember the once-innocent boy and now a young man bent on revenge, who works his way up to the hierarchy of Five Points? Will Amsterdam ever taste the dangerous but sweet fruit of retribution?",Nominated for 10 Oscars. 50 wins & 135 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",7.5,"491,688",72.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Leonardo DiCaprio,Daniel Day-Lewis,Cameron Diaz,Amsterdam Vallon,Bill 'The Butcher' Cutting,Jenny Everdeane,Jim Broadbent,John C. Reilly,Henry Thomas,Liam Neeson,Brendan Gleeson,Boss Tweed,Happy Jack,Johnny Sirocco,'Priest' Vallon,Walter 'Monk' McGinn,Martin Scorsese,Alberto Grimaldi,Jay Cocks,Crime,DarkTone,Family,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
5989,Catch Me If You Can (2002),Crime|Drama,264464,640,3.921739130434783,115,2002,Catch Me If You Can,"['Crime', 'Drama']",52000000,La verdadera historia de un auténtico farsante.,False,"Frank Abagnale Jr. trabajó como médico, abogado y copiloto de una de las grandes líneas aéreas, todo ello antes de cumplir los dieciocho años. También fue un genial falsificador y sus habilidades le otorgaron una plaza en la historia. A la edad de 17 años, Frank Abagnale Jr. se convirtió en el ladrón de bancos de más éxito en la historia de Estados Unidos. El agente del FBI Carl Hanratty dedicó la mayor parte de su tiempo a perseguir a Frank para llevarle ante la justicia, pero Frank siempre estaba un paso por delante, retándole a continuar la caza.",352114312,141,7.977,16657,11.2631,2002-12-16,en,Catch Me If You Can,/wcWi3xIEzIjDERTZyWoqryQGURA.jpg,/ggC3Brchf4RqPitEh7cROFoeAWn.jpg,United States of America,English|Français,Kemp Company|Splendid Pictures|DreamWorks Pictures|Parkes+MacDonald Production,PG-13,Janusz Kamiński,John Williams,Michael Kahn,fbi|con man|biography|based on true story|con artist|chameleon|burlesque|attempted jailbreak|engagement party|mislaid trust|christmas|bank fraud|conman|fraudster|amused|assertive|compassionate|excited,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",Nominated for 2 Oscars. 16 wins & 46 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",8.1,"1,207,125",75.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Leonardo DiCaprio,Tom Hanks,Christopher Walken,Frank Abagnale Jr.,Carl Hanratty,Frank Abagnale,Martin Sheen,Nathalie Baye,Amy Adams,James Brolin,Brian Howe,Roger Strong,Paula Abagnale,Brenda Strong,Jack Barnes,Earl Amdursky,Steven Spielberg,Steven Spielberg,Jeff Nathanson,Crime,RomanticTone,Betrayal,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
