movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,main_genre,tone,theme,plot_structure,historical_period,movie_type,inference_confidence
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,407304,74,3.15,50,2005,War of the Worlds,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",132000000.0,Ya están aquí.,False,"Ray Ferrier es un descargador de muelle, divorciado y padre nada modélico. Poco después de que su ex mujer y su nuevo marido se vayan después de dejar a Robbie, su hijo adolescente, y a su pequeña hija Rachel para una de sus contadas visitas, estalla una tremenda e inesperada tormenta eléctrica. Unos momentos después, en un cruce cerca de la casa, Ray es testigo de un acontecimiento que cambiará su vida y la de los suyos para siempre. Una enorme máquina de tres patas emerge del suelo y antes de que alguien pueda hacer algo, arrasa todo lo que está a su alcance. Un día como otro cualquiera acaba de convertirse en la fecha más extraordinaria de su vida: el primer ataque alienígena contra la Tierra.",603873119.0,116.0,6.528,8921.0,8.8704,2005-06-28,en,War of the Worlds,/voW0ysgAalYWqm2SsBzSfkNNN1K.jpg,/bInicBgSHfQiWLbnRT5jxw9Grvm.jpg,United States of America,English,Paramount Pictures|DreamWorks Pictures|Amblin Entertainment|Cruise/Wagner Productions,PG-13,Janusz Kamiński,John Williams,Michael Kahn,daughter|new jersey|post-traumatic stress disorder (ptsd)|airplane|based on novel or book|underground|dystopia|alien|survival|disaster|apocalypse|creature|alien invasion|human subjugation,"An ordinary man has to protect his children against alien invaders in this science fiction action film freely adapted from the classic story by H.G. Wells. Ray Ferrier (Tom Cruise) is a dockworker living in New Jersey, divorced from his first wife Mary Ann (Miranda Otto) and estranged from his two children Rachel and Robbie (Dakota Fanning and Justin Chatwin), of whom he has custody on weekends. On one such visitation, looking after the kids becomes a little more difficult when, after a series of strange lighting storms hit his neighborhood, Ray discovers that a fleet of death-ray robotic spaceships have emerged nearby, part of the first wave of an all-out alien invasion of the Earth. Transporting his children from New York to Boston in an attempt to find safety at Mary Ann's parents' house, Ray must learn to become the protector and provider he never was in marriage.",Nominated for 3 Oscars. 16 wins & 49 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",6.6,"502,091",73.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tom Cruise,Dakota Fanning,Justin Chatwin,Ray Ferrier,Rachel Ferrier,Robbie Ferrier,Miranda Otto,Tim Robbins,Rick Gonzalez,Yul Vazquez,Lenny Venito,Mary-Ann,Harlan Ogilvy,Vincent,Julio,Manny the Mechanic,Steven Spielberg,Kathleen Kennedy,David Koepp,Action,SuspensefulTone,Survival|Justice|Family,LinearNarrative,Contemporary,FeatureFilm,0.7666666666666666
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,120667,9738,2.763888888888889,36,2005,Fantastic Four,"['Action', 'Adventure', 'Sci-Fi']",100000000.0,4 veces la acción. 4 veces la aventura. 4 veces más fantástico.,False,"El ambicioso Von Doom patrocina un viaje de exploración científica  del espacio, en el que participan él mismo y cuatro tripulantes. Todo discurre sin incidentes, hasta que detectan un error de cálculo en la velocidad con la que se les acerca una tormenta. En unos minutos, el umbral de este fenómeno atmosférico está sobre ellos. La estación espacial se ve engullida por turbulentas nubes de radiación cósmica que cambian el genoma de la tripulación. Su ADN se ve irrevocablemente alterado.... y ése va a ser su futuro. De regreso a la Tierra, los efectos de la exposición muestran rápidamente sus primeros síntomas brindando a cada uno de ellos poderes sobrenaturales, convirtiéndose en Los Cuatro Fantásticos: Míster Fantástico, La Chica Invisible, La Antorcha Humana y La Cosa.",333535934.0,105.0,5.802,9810.0,6.4697,2005-06-29,en,Fantastic Four,/l3Yk65bVdgiMOMeK6O8aZxEBt5J.jpg,/97Sl8wiR9ULc53YMfiAUf9wWbdM.jpg,Germany|United States of America,English,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG|1492 Pictures|Marvel Enterprises|20th Century Fox|Bernd Eichinger Productions|Constantin Film,PG-13,Oliver Wood,John Ottman,William Hoy,mask|friendship|marriage proposal|fire|sibling relationship|flying|radiation|missile|superhero|dna|transformation|based on comic|space|laboratory|explosion|scientist|super power|space station|brooklyn bridge|superhuman strength|invisibility|elasticity|baffled,"Four astronauts have their lives changed forever, when they end up being hit by a cloud of cosmic radiation. Reed Richards now has the ability to stretch his body like elastic. Sue Storm (Alba) is now the invisible woman. Johnny Storm becomes the human touch and Ben Grimm becomes the 'Thing', a man made out of rock. But there is one problem. The journey's sponsor, Victor Von Doom has also been affected and with full power, is a dangerous force which needs to be stopped, before it's too late.",4 wins & 13 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",5.7,"370,436",40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ioan Gruffudd,Jessica Alba,Chris Evans,Reed Richards / Mr. Fantastic,Sue Storm / Invisible Woman,Johnny Storm / Human Torch,Michael Chiklis,Julian McMahon,Hamish Linklater,Kerry Washington,Laurie Holden,Ben Grimm / The Thing,Victor von Doom / Doctor Doom,Leonard,Alicia Masters,Debbie McIlvane,Tim Story,Ralph Winter,,Action,RomanticTone,Love|Family|Power,LinearNarrative,Contemporary,FeatureFilm,0.7666666666666666
34162,Wedding Crashers (2005),Comedy|Romance,396269,9522,3.5086206896551726,58,2005,Wedding Crashers,"['Comedy', 'Romance']",40000000.0,La vida es una fiesta.,False,John y Jeremy son dos solteros que comparten una afición: colarse en las bodas de desconocidos para degustar el menú y seducir a las invitadas que sueñan con encontrar marido.,288500000.0,119.0,6.492,4602.0,4.2149,2005-07-13,en,Wedding Crashers,/2KepxICAEiAa3i4fWP2CiwLGJr5.jpg,/m1WSBzJ3uZ0WmxRBt1dpGUfNq7J.jpg,United States of America,English,Avery Pix|New Line Cinema|Tapestry Films,R,Julio Macat,Rolfe Kent,Mark Livolsi,cake|sailing|fake identity|wedding|lying,"Two friends, John (played by Owen Wilson) and Jeremy (Vince Vaughn), crash weddings to pick up women. One day they crash the wedding of the daughter of the Treasury Secretary, Secretary Cleary (Christopher Walken). Instead of short-term flings they end up being invited to the Clearys' island estate, and potentially meet the loves of their lives...",11 wins & 11 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",7.0,"393,852",64.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Owen Wilson,Vince Vaughn,Christopher Walken,John Beckwith,Jeremy Grey,Secretary Cleary,Rachel McAdams,Isla Fisher,Jane Seymour,Ellen Albertini Dow,Keir O'Donnell,Claire Cleary,Gloria Cleary,Kathleen Cleary,Grandma Mary Cleary,Todd Cleary,David Dobkin,Peter Abrams,,Comedy,RomanticTone,Identity|Family,EpisodicNarrative,Contemporary,FeatureFilm,0.7333333333333334
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,399201,1635,3.3548387096774195,31,2005,"Island, The","['Action', 'Sci-Fi', 'Thriller']",126000000.0,Prepara la huída,False,"Año 2019. Lincoln Seis-Eco y Jordan Dos-Delta se encuentran entre los cientos de residentes de una especie de campo de concentración. Dentro de ese lugar cuidadosamente vigilado, su vida cotidiana, como la de los demás, está rigurosamente controlada y llena de restricciones. La única salida -y la esperanza que todos comparten- consiste en ser elegidos para ir a ""La isla"", el único lugar del mundo que no ha sufrido los efectos contaminantes de un desastre ecológico que, al parecer, acabó con todos los humanos excepto los habitantes de esa zona. Lincoln, que vive atormentado por pesadillas inexplicables, se siente cada vez más inquieto, y su creciente curiosidad lo llevará a descubrir un terrible secreto.",162949164.0,136.0,6.688,5724.0,5.7041,2005-07-21,en,The Island,/mNmc7H8L2ABfcY2V7BQMpFU0F4r.jpg,/zZZ1FDl5FPClZ9OnMrlaPA4Iuxv.jpg,United States of America,English,DreamWorks Pictures|Warner Bros. Pictures|K/O Paper Products|Parkes+MacDonald Production,PG-13,Mauro Fiore,Steve Jablonsky,Paul Rubell,genetics|love of one's life|escape|freedom|dystopia|false memory|plague|human clone|2010s|organ trafficking,"Set in a dystopian future, a group of people work in a facility, essentially as slaves. They do have an incentive though - a regular lottery is held and one of them gets to leave the facility and its restrictions and move to The Island, a paradise. Lincoln Six Echo is one of the workers in the facility and he is infatuated with Jordan Two Delta. His life is fairly uneventful and mundane until Jordan Two Delta gets selected to go to The Island. Then Lincoln starts to discover the truth about the facility and The Island.",1 win & 6 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",6.8,"337,869",50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Ewan McGregor,Scarlett Johansson,Djimon Hounsou,Lincoln Six Echo / Tom Lincoln,Jordan Two Delta / Sarah Jordan,Albert Laurent,Sean Bean,Steve Buscemi,Michael Clarke Duncan,Ethan Phillips,Brian Stepanek,Dr. Bernard Merrick,James 'Mac' McCord,Starkweather Two Delta / Jamal Starkweather,Jones Three Echo,Gandu Three Echo,Michael Bay,Michael Bay,Caspian Tredwell-Owen,Action,RomanticTone,Freedom|Identity|Power,NonLinearNarrative,Contemporary,FeatureFilm,0.7666666666666666
34405,Serenity (2005),Action|Adventure|Sci-Fi,379786,16320,3.94,50,2005,Serenity,"['Action', 'Adventure', 'Sci-Fi']",39000000.0,Van a portarse mal,False,"Siglo XXVI. Tras ganar la guerra Civil Galáctica, las dos grandes potencias mundiales, EE.UU. y China, se unen para formar un gobierno totalitario llamado Alianza Universal. El Capitán Malcolm Reynolds es un curtido veterano de la guerra que se gana la vida alquilando su nave, la Serenity y buscando trabajos al margen de la ley. Su única familia es una pequeña y leal tripulación de disidentes y rebeldes. Cuando Malcom embarca a dos nuevos pasajeros, un médico y su inestable hermana, que está dotada de poderes telepáticos, enseguida descubre que ambos son fugitivos de la Alianza y que ésta no se detendrá hasta dar con la chica. Y, en efecto, la tripulación de la Serenity se verá atrapada entre el poderoso ejército de la Alianza y los Ravers, salvajes bárbaros que vagan por los confines del espacio. Así las cosas, empiezan a darse cuenta de que quizá el mayor peligro se encuentra a bordo de la Serenity.",38869464.0,119.0,7.363,3758.0,5.9813,2005-09-25,en,Serenity,/zD81lzAEsTeEDl8f1C6t4USRihg.jpg,/3aGsZdB5ud6LmU9lppwTLh2fqH1.jpg,United States of America,English|普通话,Universal Pictures|Barry Mendel Productions,PG-13,Jack N. Green,David Newman,Lisa Lassek,spacecraft|martial arts|telepathy|dystopia|fugitive|space western|planet|cannibal|space opera|operative|ex soldier|firefly|browncoat|awestruck,"Serenity continues the story of the TV series it was based upon (""Firefly""). River Tam had a secret - one in which she's not even aware - so dangerous, no one's safe, as an Alliance operative's sent to capture her, and all others are considered irrelevant to his job.",9 wins & 10 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",7.8,"313,301",74.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nathan Fillion,Summer Glau,Gina Torres,Malcolm 'Mal' Reynolds,River Tam,Zoë Alleyne Washburne,Alan Tudyk,Morena Baccarin,Adam Baldwin,Jewel Staite,Sean Maher,Hoban 'Wash' Washburne,Inara Serra,Jayne Cobb,Kaywinnet Lee 'Kaylee' Frye,Simon Tam,Joss Whedon,Barry Mendel,,Action,SuspensefulTone,Family,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,405422,6957,3.5472972972972974,74,2005,"40-Year-Old Virgin, The","['Comedy', 'Romance']",26000000.0,"Cuanto más espere, más difícil se volverá.",False,"Andy Stitzer, de 40 años, ha hecho pocas cosas en su vida. Tiene un trabajo mediocre sellando facturas en una tienda de electrodomésticos, un lindo apartamento con una colección de cómics, buenos amigos... Pero hay una cosa que aun no ha conseguido, y que la mayoría a su edad sí. Andy nunca ha tenido relaciones sexuales.",177400000.0,116.0,6.415,7057.0,5.9568,2005-08-11,en,The 40 Year Old Virgin,/zdvw34l1lInfOPh5dOURt41BPmF.jpg,/3Wej7JW8Ikrzbm6h0lmSdeOYMmu.jpg,United States of America,English|Español,Universal Pictures|Apatow Productions,R,Jack N. Green,Lyle Workman,Brent White,first time|virgin|male friendship|co-workers relationship|poker game|sex comedy|virginity|sex,"Forty-year-old Andy, an electronics store shipping clerk, is a stereotypical geek, who plays video games and takes care of his collectible action figures. He has no real friends and spends most of his time away from work by himself. Despite having an interest in the opposite sex philosophically as witnessed by his constant and uncontrollable morning erections, he is still a virgin. He never planned not to have sex, but it became more and more difficult to have that first experience as he got older, to the point where, to him, it became a reality for his life. When his work colleagues find out, some mock and ridicule him, while a small group comprised of Dave, Jay and Cal take it upon themselves to help him get laid, despite each of three having their own relationship issue making them perhaps not the best people to provide advice or assistance. Andy also gets some unexpected suggestions from some standing on the sidelines of his life. Beyond that advice, Andy has to be the one to take the ultimate step to reality, he not only having no practical experience, but also no theoretical experience in that he doesn't even watch or have interest in porn or masturbate. Some of the advice he receives centers on the actual woman who should be his first time. Regardless of that advice, he decides that the woman he truly wants is Trish, a specialty retailer with a somewhat useless bricks and mortar outlet across the street from the electronics store. As Andy pursues then eventually falls for Trish, he has to decide how much of his true self he will divulge to her.",10 wins & 19 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",7.1,"495,904",73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Steve Carell,Catherine Keener,Paul Rudd,Andy Stitzer,Trish Piedmont,David,Romany Malco,Seth Rogen,Elizabeth Banks,Leslie Mann,Jane Lynch,Jay,Cal,Beth,Nicky,Paula,Judd Apatow,Judd Apatow,Judd Apatow,Comedy,ComedyTone|RomanticTone,Love,EpisodicNarrative,Contemporary,FeatureFilm,0.6666666666666666
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295,1830,3.7142857142857135,35,2005,Lord of War,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",50000000.0,Regla para el traficante de armas: que no te alcance tu mercancía.,False,"Basada en una historia real, situada en el mundo internacional de la trata de armas. La película explora una consecuencia poco conocida del final de la Guerra Fría, la enorme cantidad de armas que de repente quedó disponible en los antiguos estados soviéticos para vender a los países en desarrollo (sobre todo de África) y las inmensas sumas de dinero amasadas por los traficantes de armas que las vendieron. Muchos piensan que es el mayor atraco del siglo 20. Sólo en Ucrania, entre 1982 y 1992 se robaron más de treinta y dos mil millones de dólares en armas. Ningún culpable ha sido jamás atrapado ni procesado.",72600000.0,122.0,7.339,5155.0,4.4679,2005-09-16,en,Lord of War,/tzmXFYq9OhUNYATAtbCuNr1Nin9.jpg,/nkC2qbZooCzb0koMq03MuQ1YqKo.jpg,France|United States of America|Germany,العربية|Deutsch|English|Français|Pусский|Español|Український|Türkçe,Endgame Entertainment|Entertainment Manufacturing Company|Ascendant Pictures|Saturn Films|Rising Star Productions|Copag V|VIP Medienfonds 3|Majority Entertainment,R,Amir Mokri,Antonio Pinto,Zach Staenberg,hotel|new york city|civil war|dictator|cold war|drug addiction|cocaine|warlord|car bomb|arms dealer|based on true story|interpol|prostitution|liberia,"This movie charts the rise and fall of Yuri Orlov, from his early days in the early 1980s in Little Odessa, selling guns to mobsters in his local neighborhood, through to his ascension through the decade of excess and indulgence into the early 1990s, where he forms a business partnership with an African warlord and his psychotic son. This movie also charts his relationship through the years with his younger brother, his marriage to a famous model, his relentless pursuit by a determined INTERPOL Agent and his inner demons that sway between his drive for success and the immorality of what he does.",2 wins & 3 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",7.6,"355,443",62.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,Nicolas Cage,Bridget Moynahan,Jared Leto,Yuri Orlov,Ava Fontaine Orlov,Vitaly Orlov,Ethan Hawke,Eamonn Walker,Ian Holm,Sammi Rotibi,Tanit Phoenix,Jack Valentine,Andre Baptiste Sr.,Simeon Weisz,Andre Baptiste Jr.,Candy,Andrew Niccol,Philippe Rousselet,Andrew Niccol,Action,SuspensefulTone,,LinearNarrative,Contemporary,FeatureFilm,0.5666666666666667
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,121164,3933,3.534090909090909,44,2005,Corpse Bride,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",40000000.0,Un malentendido de muerte,False,"Ambientada en un pueblecito europeo en el siglo XIX, esta película de animación fotograma a fotograma cuenta la historia de Victor, un joven que es llevado de repente al infierno, donde se casa con una misteriosa Novia Cadáver, mientras que su verdadera novia, Victoria espera en el mundo de los vivos. A pesar de que la tierra de los muertos resulta ser más colorista que su estricta educación victoriana, Victor aprende que no hay nada en este mundo, ni en el siguiente, que pueda separarle de su único y verdadero amor.",118133252.0,77.0,7.585,9978.0,11.4653,2005-09-12,en,Corpse Bride,/3ALM0VeZjGUryAqWo6pqohzbLDh.jpg,/v23fWgJUEt8EMmvn19btIacxP8E.jpg,United Kingdom|United States of America,English,Tim Burton Productions|LAIKA|Patalex Productions|Warner Bros. Pictures|Will Vinton Studios,PG,Pete Kozachik,Danny Elfman,Jonathan Lucas,skeleton|love triangle|cheating|wedding vows|shyness|arranged marriage|marriage|grave|villain|bride|musical|wedding ring|money|stop motion|wedding|corpse|wedding ceremony|playing piano|parents|macabre|dark fantasy|bride and groom|ring|scoundrel|19th century|underworld|romantic|ghoulish,"Set back in the late 1800s in a Victorian village, a man and woman by the names of Victor Van Dort and Victoria Everglot are betrothed because the Everglots need the money or else they'll be living on the streets and the Van Dorts want to be high in society. But when things go wrong at the wedding rehearsal, Victor goes into the woods to practice his vows. Just as soon as he gets them right, he finds himself married to Emily, the corpse bride. While Victoria waits on the other side, there's a rich newcomer that may take Victor's place. So two brides, one groom, who will Victor pick?",Nominated for 1 Oscar. 9 wins & 30 nominations total,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",7.4,"324,184",83.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Johnny Depp,Helena Bonham Carter,Emily Watson,Victor Van Dort (voice),Corpse Bride (voice),Victoria Everglot (voice),Tracey Ullman,Paul Whitehouse,Joanna Lumley,Albert Finney,Richard E. Grant,Nell Van Dort / Hildegarde (voice),William Van Dort / Mayhew / Paul the Head Waiter (voice),Maudeline Everglot (voice),Finis Everglot (voice),Barkis Bittern (voice),Mike Johnson,Allison Abbate,Pamela Pettler,Animation,RomanticTone,Love,LinearNarrative,Contemporary,AnimatedFilm,0.7000000000000001
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,399146,59,3.5,27,2005,"History of Violence, A","['Action', 'Crime', 'Drama', 'Thriller']",32000000.0,,False,"Tom Stall lleva una vida feliz y tranquila con su mujer –abogada– y sus dos hijos en la pequeña ciudad de Millbrook (Indiana) hasta que una noche su existencia idílica se ve destrozada cuando frustra un violento intento de robo en su restaurante. Tom percibe el peligro y salva a sus clientes y amigos matando en defensa propia a dos criminales buscados por la justicia. Aplaudido como un héroe, la vida de Tom cambia de la noche a la mañana y de repente se encuentra convertido en el centro de atención de todos los medios de comunicación. Incómodo con esta fama no buscada, intenta volver a su vida normal, pero un hombre amenazante y misterioso llega a la ciudad para enfrentarse a él porque cree que Tom es el hombre con quien tiene una cuenta pendiente del pasado.",61477797.0,89.0,7.161,3582.0,2.7336,2005-09-23,en,A History of Violence,/rZLpsfxj2qKbJzSzXiKFYrRIeB1.jpg,/n3xQzPy9UPP7Ywm2Y2PWC0qjCCh.jpg,Canada|Germany|United Kingdom|United States of America,English,New Line Cinema|BenderSpink|Media I! Filmproduktion München & Company,R,Peter Suschitzky,Howard Shore,Ronald Sanders,"small town|hero|robbery|indiana, usa|distrust|philadelphia, pennsylvania|dual identity|double life|fight|identity|self-defense|marriage|diner|mistaken identity|family relationships|irish mob|revenge|mobster|lawyer|attempted robbery|based on graphic novel","Leading a happy and quiet life with his lawyer wife and their two children in the small town of Millbrook, Indiana, mild-mannered Tom Stall cherishes his simple, uneventful existence. However, their idyllic lifestyle is shattered when, one night, Tom saves his customers and friends in self-defence, foiling a vicious attempted robbery in his diner by two violent wanted criminals. Now, heralded as a local hero, Tom's life is changed overnight, attracting unwanted attention, and a national media feeding frenzy. Uncomfortable with his newfound celebrity, Tom tries to return to normalcy, only to find himself confronted by a mysterious man who arrives in town believing Tom is the man who wronged him in the past. More and more, as Tom and his family struggle to cope with their new reality and this case of mistaken identity, they have no other choice but to fight back and protect all that they hold dear. But, is there more to Tom than meets the eye? Does he have, indeed, a history of violence?",Nominated for 2 Oscars. 37 wins & 84 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",7.4,"268,313",82.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Viggo Mortensen,Maria Bello,Ed Harris,Tom Stall / Joey Cusack,Edie Stall,Carl Fogarty,William Hurt,Ashton Holmes,Peter MacNeill,Stephen McHattie,Greg Bryk,Richie Cusack,Jack Stall,Sheriff Sam Carney,Leland,Billy,David Cronenberg,Chris Bender,Josh Olson,Action,RomanticTone,Love|Revenge|Justice,LinearNarrative,Contemporary,FeatureFilm,0.7666666666666666
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,312004,533,3.633333333333333,30,2005,Wallace & Gromit in The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Children', 'Comedy']",30000000.0,,False,"Se acerca el Concurso Anual de Verduras Gigantes y se desata una “vegetalmanía” en el pueblo de Wallace y Gromit. Los dos amigos, se están haciendo de oro con su invento, el sistema “Anti-Pesto”, una forma humanitaria de controlar a los conejos que intentan invadir los preciados huertos. De pronto, todo se viene abajo cuando una enorme, misteriosa y voraz “bestia” empieza a aterrorizar al vecindario, atacando los huertos de noche. La organizadora del Concurso, Lady Tottington, absolutamente desesperada, encarga a Anti-Pesto que capturen a la terrible criatura y salven el concurso. Pero Victor Quartermaine, el engreído pretendiente de Lady Tottington, está al acecho, decidido a matar a la bestia de un tiro para convertirse en héroe local y conseguir casarse con la rica heredera. El concurso está en juego, y Lady Tottington no tiene más remedio que dejar que Victor vaya detrás de la voraz criatura, pero las verdaderas intenciones del cazador pueden tener graves consecuencias.",192610372.0,85.0,7.11,2999.0,4.2327,2005-09-15,en,Wallace & Gromit: The Curse of the Were-Rabbit,/smYqt61tPAgjH9NZEYx5HJ0qTyQ.jpg,/Aqvtwgu1G4eEwIf8nSIxiCN5ewC.jpg,United Kingdom|United States of America,English,Aardman|DreamWorks Animation,G,Tristan Oliver,Julian Nott,David McCormick,northern england|hunter|competition|village|garden|villain|parody|vegetable|yorkshire|stop motion|contest|dog|rabbit|pest control|giant vegetable|claymation|plasticine|joyous|whimsical,"It's 'vege-mania' in Wallace and Gromit's neighborhood, and our two enterprising chums are cashing in with their humane pest-control outfit, ""Anti-Pesto."" With only days to go before the annual Giant Vegetable Competition, business is booming, but Wallace &amp; Gromit are finding out that running a ""humane"" pest control outfit has its drawbacks as their West Wallaby Street home fills to the brim with captive rabbits. Suddenly, a huge, mysterious, veg-ravaging ""beast"" begins attacking the town's sacred vegetable plots at night, and the competition hostess, Lady Tottington, commissions Anti-Pesto to catch it and save the day. Lying in wait, however, is Lady Tottington's snobby suitor, Victor Quartermaine, who'd rather shoot the beast and secure the position of local hero-not to mention Lady Tottingon's hand in marriage. With the fate of the competition in the balance, Lady Tottington is eventually forced to allow Victor to hunt down the vegetable chomping marauder. Little does she know that Victor's real intent could have dire consequences for her ...and our two heroes.",Won 1 Oscar. 41 wins & 25 nominations total,G,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",7.5,"152,997",87.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter Sallis,Ralph Fiennes,Helena Bonham Carter,Wallace / Hutch (voice),Victor Quartermaine (voice),Lady Campanula Tottington (voice),Peter Kay,Nicholas Smith,Liz Smith,John Thomson,Mark Gatiss,PC Mackintosh (voice),Reverend Clement Hedges (voice),Mrs. Mulch (voice),Mr. Windfall (voice),Miss Blight (voice),Steve Box,Claire Jennings,Nick Park,Adventure,ComedyTone,Power,LinearNarrative,Contemporary,FeatureFilm,0.7000000000000001
